TweetID,Entity Type,Entity Value,Entity Score,Sentiment,Positive Confidence,Neutral Confidence,Negative Confidence,Location,Time,Retweets
1416483135471116294,URL,https://t.co/5mPct,0.8,mixed,0.52,0.07,0.41,,2021-07-17T19:41:11,80
1416468032650575872,City,cos,0.9,negative,0,0,1,,2021-07-17T18:41:10,24
1416468033028071424,Number,501,0.8,negative,0,0,1,"Johore, Malaysia",2021-07-17T18:41:10,285
1416468033028071424,City,happy,0.9,negative,0,0,1,"Johore, Malaysia",2021-07-17T18:41:10,285
1416468033028071424,PersonName,Hari Raya Korban,0.9957774050694865,negative,0,0,1,"Johore, Malaysia",2021-07-17T18:41:10,285
1416468033028071424,Number,-19,0.8,negative,0,0,1,"Johore, Malaysia",2021-07-17T18:41:10,285
1416468033028071424,PersonName,Noor Hisham,0.882129305171332,negative,0,0,1,"Johore, Malaysia",2021-07-17T18:41:10,285
1416468033028071424,Number,1,0.8,negative,0,0,1,"Johore, Malaysia",2021-07-17T18:41:10,285
1416468033141420035,Number,47,0.8,negative,0,0,1,"Barcelona, Catalunya",2021-07-17T18:41:10,2
1416468033141420035,PersonName,Jaume Padrós,0.9444187560157227,negative,0,0,1,"Barcelona, Catalunya",2021-07-17T18:41:10,2
1416468033141420035,Organization,people,0.9,negative,0,0,1,"Barcelona, Catalunya",2021-07-17T18:41:10,2
1416468033141420035,DateTime,coming weeks,0.8,negative,0,0,1,"Barcelona, Catalunya",2021-07-17T18:41:10,2
1416468033141420035,URL,https://t.co/kHB6On8EEN,0.8,negative,0,0,1,"Barcelona, Catalunya",2021-07-17T18:41:10,2
1416468033367859200,Language,Myanmar,0.9,negative,0,0,1,,2021-07-17T18:41:10,0
1416468033367859200,Organization,UN,0.9756582147282763,negative,0,0,1,,2021-07-17T18:41:10,0
1416468033367859200,Language,Burmese,0.9,negative,0,0,1,,2021-07-17T18:41:10,0
1416468033367859200,Organization,people,0.9,negative,0,0,1,,2021-07-17T18:41:10,0
1416468033367859200,URL,https://t.co/oOnRMDTGkW,0.8,negative,0,0,1,,2021-07-17T18:41:10,0
1416468033455935489,City,oxford,0.9,negative,0,0.06,0.94,,2021-07-17T18:41:10,8493
1416468033455935489,Duration,2 days,0.8,negative,0,0.06,0.94,,2021-07-17T18:41:10,8493
1416468714451476482,Number,-19,0.8,neutral,0.01,0.96,0.03,"Yogyakarta,Indonesia",2021-07-17T18:43:52,437
1416468714749317122,Organization,RT @gazetesozcu,0.7627917253342484,positive,0.69,0.24,0.07,,2021-07-17T18:43:52,13
1416468714749317122,CountryRegion,Turkey,0.9,positive,0.69,0.24,0.07,,2021-07-17T18:43:52,13
1416468714749317122,Number,7,0.8,positive,0.69,0.24,0.07,,2021-07-17T18:43:52,13
1416468714749317122,City,corona,0.9,positive,0.69,0.24,0.07,,2021-07-17T18:43:52,13
1416468714749317122,URL,https://t.co/pk...,0.8,positive,0.69,0.24,0.07,,2021-07-17T18:43:52,13
1416468715638427649,Number,19,0.8,neutral,0.02,0.78,0.2,"Kota, Rajasthan",2021-07-17T18:43:53,0
1416468715638427649,Organization,CoronaVirusUpdates,0.7571344268101385,neutral,0.02,0.78,0.2,"Kota, Rajasthan",2021-07-17T18:43:53,0
1416468715638427649,Organization,FlagstoneRtv,0.9573148823954847,neutral,0.02,0.78,0.2,"Kota, Rajasthan",2021-07-17T18:43:53,0
1416468715638427649,URL,https://t.co/7TOqzV92pb,0.8,neutral,0.02,0.78,0.2,"Kota, Rajasthan",2021-07-17T18:43:53,0
1416468715638427649,URL,https://t.co/i5zIHZbzmS,0.8,neutral,0.02,0.78,0.2,"Kota, Rajasthan",2021-07-17T18:43:53,0
1416483824314114049,Organization,people,0.9,negative,0,0,1,Veraval - Somnath,2021-07-17T19:43:55,0
1416483824314114049,City,Corona,0.9,negative,0,0,1,Veraval - Somnath,2021-07-17T19:43:55,0
1416483824314114049,City,groom,0.9,negative,0,0,1,Veraval - Somnath,2021-07-17T19:43:55,0
1416483824314114049,DateTime,mid night,0.8,negative,0,0,1,Veraval - Somnath,2021-07-17T19:43:55,0
1416483825660669956,Number,01,0.8,neutral,0.04,0.89,0.07,Braunschweig,2021-07-17T19:43:55,0
1416483825660669956,Number,1,0.8,neutral,0.04,0.89,0.07,Braunschweig,2021-07-17T19:43:55,0
1416483825660669956,City,liberal,0.9,neutral,0.04,0.89,0.07,Braunschweig,2021-07-17T19:43:55,0
1416483825660669956,Number,2,0.8,neutral,0.04,0.89,0.07,Braunschweig,2021-07-17T19:43:55,0
1416483825660669956,City,liberal,0.9,neutral,0.04,0.89,0.07,Braunschweig,2021-07-17T19:43:55,0
1416483825660669956,City,corona,0.9,neutral,0.04,0.89,0.07,Braunschweig,2021-07-17T19:43:55,0
1416483825660669956,City,deal,0.9,neutral,0.04,0.89,0.07,Braunschweig,2021-07-17T19:43:55,0
1416483825660669956,DateTime,1/2,0.8,neutral,0.04,0.89,0.07,Braunschweig,2021-07-17T19:43:55,0
1416483830584643584,Language,Chinese,0.9,negative,0,0.12,0.88,,2021-07-17T19:43:56,17
1416483830584643584,URL,https://t.co/zldZCOmdu2,0.8,negative,0,0.12,0.88,,2021-07-17T19:43:56,17
1416483831637594121,Organization,people,0.9,neutral,0.03,0.62,0.35,Sevilla,2021-07-17T19:43:57,1
1416483831637594121,DateTime,saturday,0.8,neutral,0.03,0.62,0.35,Sevilla,2021-07-17T19:43:57,1
1416483831637594121,City,Paris,0.9,neutral,0.03,0.62,0.35,Sevilla,2021-07-17T19:43:57,1
1416483834586177536,PersonName,De Telegraaf,0.9308874712116357,negative,0.02,0.01,0.97,Netherlands (Leusden),2021-07-17T19:43:57,0
1416483834586177536,City,corona,0.9,negative,0.02,0.01,0.97,Netherlands (Leusden),2021-07-17T19:43:57,0
1416483834586177536,Duration,after 1.5 years,0.8,negative,0.02,0.01,0.97,Netherlands (Leusden),2021-07-17T19:43:57,0
1416483834586177536,City,corona,0.9,negative,0.02,0.01,0.97,Netherlands (Leusden),2021-07-17T19:43:57,0
1416483834586177536,DateTime,tomorrow,0.8,negative,0.02,0.01,0.97,Netherlands (Leusden),2021-07-17T19:43:57,0
1416498237612175365,Organization,people,0.9,neutral,0.06,0.91,0.03,"Louisiana, but Georgia in ‘22",2021-07-17T20:41:11,269
1416498237612175365,PersonName,Clo,0.9678225017241976,neutral,0.06,0.91,0.03,"Louisiana, but Georgia in ‘22",2021-07-17T20:41:11,269
1416498238014689283,Product,DavidWe84438634,0.7591568578646594,positive,0.94,0.02,0.04,Mountains,2021-07-17T20:41:11,0
1416498238014689283,PersonName,Covid,0.8705230519508097,positive,0.94,0.02,0.04,Mountains,2021-07-17T20:41:11,0
1416498238014689283,Organization,BYU,0.8706262927305135,positive,0.94,0.02,0.04,Mountains,2021-07-17T20:41:11,0
1416498238014689283,DateTime,last year,0.8,positive,0.94,0.02,0.04,Mountains,2021-07-17T20:41:11,0
1416498238014689283,DateTime,last year,0.8,positive,0.94,0.02,0.04,Mountains,2021-07-17T20:41:11,0
1416498238308245505,Number,-19,0.8,neutral,0.01,0.61,0.38,,2021-07-17T20:41:11,0
1416498238308245505,Number,-19,0.8,neutral,0.01,0.61,0.38,,2021-07-17T20:41:11,0
1416498238941798407,Organization,People,0.9,negative,0.02,0.04,0.94,"St Louis, MO",2021-07-17T20:41:12,150
1416498238941798407,PersonName,Biden,0.7998286259878783,negative,0.02,0.04,0.94,"St Louis, MO",2021-07-17T20:41:12,150
1416498907362643968,PersonName,Coro,0.9339953285642002,negative,0.03,0.45,0.52,,2021-07-17T20:43:51,887
1416498909304606720,PersonName,Coro,0.9339953285642002,negative,0.03,0.45,0.52,,2021-07-17T20:43:51,887
1416498910118416385,City,corona,0.9,neutral,0.03,0.79,0.18,,2021-07-17T20:43:52,63
1416498913016750081,Product,GideonvMeijeren,0.8493382844728322,negative,0,0,1,,2021-07-17T20:43:52,1125
1416498913016750081,PersonName,Klaus Schwabs website,0.767026459598257,negative,0,0,1,,2021-07-17T20:43:52,1125
1416498937117036544,City,corona,0.9,negative,0,0.01,0.99,,2021-07-17T20:43:58,0
1416498937117036544,PersonName,garib Admi ki gareeb kahaniyan,0.9849909255487156,negative,0,0.01,0.99,,2021-07-17T20:43:58,0
1416498937117036544,URL,https://t.co/ayMlrElyTO,0.8,negative,0,0.01,0.99,,2021-07-17T20:43:58,0
1416513340784979971,City,Boca,0.9,negative,0,0,1,,2021-07-17T21:41:12,33
1416513341313409026,CountryRegion,British,0.7960552306931594,neutral,0.16,0.65,0.19,Scotland,2021-07-17T21:41:12,177
1416513341409972227,Color,jet,0.9,negative,0.02,0.01,0.97,"Florida, USA",2021-07-17T21:41:12,334
1416513341468692483,Product,WeWillBeFree82,0.9826372577693944,mixed,0.5,0.17,0.33,"London, England",2021-07-17T21:41:12,100
1416513342219472903,PersonName,Tucker Carlson,0.997405654451737,negative,0,0.01,0.99,,2021-07-17T21:41:12,2820
1416514045608435715,Number,97,0.8,neutral,0.05,0.93,0.02,"Baltimore, MD",2021-07-17T21:44:00,0
1416514045608435715,City,Corona,0.9,neutral,0.05,0.93,0.02,"Baltimore, MD",2021-07-17T21:44:00,0
1416514028617277444,City,Corona,0.9,mixed,0.48,0,0.52,,2021-07-17T21:43:56,0
1416514028617277444,City,center,0.9,mixed,0.48,0,0.52,,2021-07-17T21:43:56,0
1416514028906627074,Number,5,0.8,negative,0.35,0.01,0.64,,2021-07-17T21:43:56,0
1416514028906627074,City,corona,0.9,negative,0.35,0.01,0.64,,2021-07-17T21:43:56,0
1416514028906627074,URL,https://t.co/dNvQrz7GdY,0.8,negative,0.35,0.01,0.64,,2021-07-17T21:43:56,0
1416514028906627074,URL,https://t.co/prAt0Rdgl7,0.8,negative,0.35,0.01,0.64,,2021-07-17T21:43:56,0
1416514031767101443,City,Corona,0.9,neutral,0.03,0.94,0.03,,2021-07-17T21:43:57,0
1416514031767101443,URL,https://t.co/x0KTfHDb2O,0.8,neutral,0.03,0.94,0.03,,2021-07-17T21:43:57,0
1416514031767101443,URL,https://t.co/acQ576nTvN,0.8,neutral,0.03,0.94,0.03,,2021-07-17T21:43:57,0
1416514041145532417,PersonName,Coro,0.9339953285642002,negative,0.03,0.45,0.52,,2021-07-17T21:43:59,2023
1416528444586872833,Organization,time,0.9,negative,0.07,0,0.93,"Rosario, Argentina",2021-07-17T22:41:13,11
1416528444586872833,PersonName,covid,0.8024897143975186,negative,0.07,0,0.93,"Rosario, Argentina",2021-07-17T22:41:13,11
1416528444750372864,Number,-19,0.8,neutral,0.02,0.58,0.4,UK,2021-07-17T22:41:13,238
1416528445153107974,City,choonn,0.7549949709425917,neutral,0.18,0.79,0.03,"Torrebaja, España",2021-07-17T22:41:13,2
1416528445258059781,Organization,https://t.co/QIKu5o7Rim HT,0.9696948246452198,negative,0,0.08,0.92,"Maryland, USA",2021-07-17T22:41:13,22
1416529131882303496,Number,19,0.8,positive,0.85,0.11,0.04,,2021-07-17T22:43:57,382
1416529131882303496,City,freedom,0.9,positive,0.85,0.11,0.04,,2021-07-17T22:43:57,382
1416529142405865472,City,Corona,0.9,negative,0,0.02,0.98,,2021-07-17T22:44:00,1
1416529143643004928,PersonName,Coro,0.9339953285642002,negative,0.03,0.45,0.52,'bu,2021-07-17T22:44:00,2643
1416529146226696193,City,Corona,0.9,positive,0.61,0.38,0.01,Indira Nagar Lucknow UP India,2021-07-17T22:44:00,0
1416529146226696193,Number,3,0.8,positive,0.61,0.38,0.01,Indira Nagar Lucknow UP India,2021-07-17T22:44:00,0
1416529146226696193,Organization,T4&gt,0.8581331731231845,positive,0.61,0.38,0.01,Indira Nagar Lucknow UP India,2021-07-17T22:44:00,0
1416529146226696193,Organization,Test&gt,0.9823120937734591,positive,0.61,0.38,0.01,Indira Nagar Lucknow UP India,2021-07-17T22:44:00,0
1416529146226696193,Organization,Treat&gt,0.9826760022767581,positive,0.61,0.38,0.01,Indira Nagar Lucknow UP India,2021-07-17T22:44:00,0
1416529146226696193,Organization,Corona Guidelines,0.9668768287273011,positive,0.61,0.38,0.01,Indira Nagar Lucknow UP India,2021-07-17T22:44:00,0
1416529146226696193,Organization,Free BP &amp,0.9345146498690394,positive,0.61,0.38,0.01,Indira Nagar Lucknow UP India,2021-07-17T22:44:00,0
1416529146226696193,Organization,Sugar&lt,0.9325903733290573,positive,0.61,0.38,0.01,Indira Nagar Lucknow UP India,2021-07-17T22:44:00,0
1416529146226696193,Number,40,0.8,positive,0.61,0.38,0.01,Indira Nagar Lucknow UP India,2021-07-17T22:44:00,0
1416529146226696193,URL,https://t.co/DcqYbU2oeI,0.8,positive,0.61,0.38,0.01,Indira Nagar Lucknow UP India,2021-07-17T22:44:00,0
1416529146226696193,Organization,Corona Free Lucknow,0.8979962294398443,positive,0.61,0.38,0.01,Indira Nagar Lucknow UP India,2021-07-17T22:44:00,0
1416529146226696193,URL,https://t.co/9h1bHy76vc,0.8,positive,0.61,0.38,0.01,Indira Nagar Lucknow UP India,2021-07-17T22:44:00,0
1416544232685277185,Number,66,0.8,negative,0,0.01,0.99,,2021-07-17T23:43:57,1723
1416544232685277185,Number,1,0.8,negative,0,0.01,0.99,,2021-07-17T23:43:57,1723
1416544244119056387,Product,SiccoVanHoegee,0.7944462847805467,negative,0.07,0.15,0.78,Rotterdam,2021-07-17T23:44:00,1
1416544244119056387,Product,m3li3B,0.8893785171604733,negative,0.07,0.15,0.78,Rotterdam,2021-07-17T23:44:00,1
1416544244320411659,Organization,RT @ACTBrigitte,0.7920783738391587,positive,0.89,0.1,0.01,"Ohio, USA",2021-07-17T23:44:00,636
1416544244320411659,State,Texas,0.9,positive,0.89,0.1,0.01,"Ohio, USA",2021-07-17T23:44:00,636
1416544244320411659,Organization,democrats,0.9,positive,0.89,0.1,0.01,"Ohio, USA",2021-07-17T23:44:00,636
1416544244320411659,City,Corona,0.9,positive,0.89,0.1,0.01,"Ohio, USA",2021-07-17T23:44:00,636
1416543546983677955,Number,1,0.8,positive,0.67,0.22,0.11,heaven,2021-07-17T23:41:14,13816
1416543546983677955,URL,https://t.co/9jjkz3S2n5,0.8,positive,0.67,0.22,0.11,heaven,2021-07-17T23:41:14,13816
1416543547252264964,Organization,RT @Morpheus1756,0.8278641791905922,neutral,0.23,0.74,0.03,,2021-07-17T23:41:14,2
1416543547252264964,Organization,people,0.9,neutral,0.23,0.74,0.03,,2021-07-17T23:41:14,2
1416543547558404097,Number,1971,0.8,negative,0,0.01,0.99,"Cincinnati, OH",2021-07-17T23:41:14,69
1416543547558404097,DateTime,since yesterday,0.8,negative,0,0.01,0.99,"Cincinnati, OH",2021-07-17T23:41:14,69
1416558648281628675,Organization,United States,0.9,negative,0.16,0.08,0.76,Pasay City,2021-07-18T00:41:14,7
1416558649284169739,State,Texas,0.9,negative,0.08,0.41,0.51,"DeBary, FL   Rio",2021-07-18T00:41:15,313
1416558649284169739,Organization,Democrats,0.9,negative,0.08,0.41,0.51,"DeBary, FL   Rio",2021-07-18T00:41:15,313
1416558649284169739,State,Texas,0.9,negative,0.08,0.41,0.51,"DeBary, FL   Rio",2021-07-18T00:41:15,313
1416558649485430788,Number,23,0.8,negative,0,0,1,"Eyam, England",2021-07-18T00:41:15,81
1416559338466865152,Organization,SNataprajasule Now palestine,0.8737001266887964,positive,0.68,0.29,0.03,,2021-07-18T00:43:59,0
1416559338466865152,CountryRegion,Israel,0.9,positive,0.68,0.29,0.03,,2021-07-18T00:43:59,0
1416559338466865152,PersonName,Mikirrrr,0.9282758968479373,positive,0.68,0.29,0.03,,2021-07-18T00:43:59,0
1417812190829109248,Organization,JamesDevineNHS,0.9735283125238549,positive,0.99,0.01,0,,2021-07-21T11:42:22,1
1417812191101677574,Organization,MyanmarCovidSOS,0.8879609098941242,neutral,0.01,0.92,0.07,,2021-07-21T11:42:22,0
1417812191101677574,Organization,MyanmarNeedsO2,0.989754225507136,neutral,0.01,0.92,0.07,,2021-07-21T11:42:22,0
1417812191101677574,URL,https://t.co/84e03IL2dX,0.8,neutral,0.01,0.92,0.07,,2021-07-21T11:42:22,0
1417812191336615939,City,Happy,0.9,mixed,0.63,0.04,0.33,"Los Angeles, CA",2021-07-21T11:42:22,4
1417812191336615939,DateTime,wednesday,0.8,mixed,0.63,0.04,0.33,"Los Angeles, CA",2021-07-21T11:42:22,4
1417812191336615939,PersonName,Steve Scalise,0.9653593021610454,mixed,0.63,0.04,0.33,"Los Angeles, CA",2021-07-21T11:42:22,4
1417812191495995395,NumberUnit,"-19
   in",0.8,neutral,0,1,0,Москва,2021-07-21T11:42:22,16
1417812191495995395,CountryRegion,Russia,0.9,neutral,0,1,0,Москва,2021-07-21T11:42:22,16
1417812191584063489,Organization,U Kyaw Soe Naing,0.7976501958717324,negative,0,0.06,0.94,,2021-07-21T11:42:22,0
1417812191584063489,Organization,Hluttaw of Nganzun tsp,0.8039153819217999,negative,0,0.06,0.94,,2021-07-21T11:42:22,0
1417812191584063489,DateTime,yesterday,0.8,negative,0,0.06,0.94,,2021-07-21T11:42:22,0
1417812191584063489,Number,21,0.8,negative,0,0.06,0.94,,2021-07-21T11:42:22,0
1417812191584063489,URL,https://t.co/ULSCxXrbZf,0.8,negative,0,0.06,0.94,,2021-07-21T11:42:22,0
1417812866447679491,City,Hanover,0.9,negative,0,0.04,0.96,Living Hell,2021-07-21T11:45:03,1
1417812866447679491,City,corona,0.9,negative,0,0.04,0.96,Living Hell,2021-07-21T11:45:03,1
1417812866447679491,Organization,people,0.9,negative,0,0.04,0.96,Living Hell,2021-07-21T11:45:03,1
1417812866447679491,DateTime,tuesday,0.8,negative,0,0.04,0.96,Living Hell,2021-07-21T11:45:03,1
1417812866447679491,Number,23.0,0.8,negative,0,0.04,0.96,Living Hell,2021-07-21T11:45:03,1
1417812870075650056,City,Corona,0.9,negative,0,0.01,0.99,,2021-07-21T11:45:04,0
1417812870075650056,City,Shizuoka,0.9,negative,0,0.01,0.99,,2021-07-21T11:45:04,0
1417812870075650056,DateTime,7/21 20:45,0.8,negative,0,0.01,0.99,,2021-07-21T11:45:04,0
1417812870075650056,Organization,people,0.9,negative,0,0.01,0.99,,2021-07-21T11:45:04,0
1417812870075650056,Number,9892,0.8,negative,0,0.01,0.99,,2021-07-21T11:45:04,0
1417812870075650056,Number,153,0.8,negative,0,0.01,0.99,,2021-07-21T11:45:04,0
1417812870075650056,Organization,people,0.9,negative,0,0.01,0.99,,2021-07-21T11:45:04,0
1417812870075650056,Percentage,1.96%,0.8,negative,0,0.01,0.99,,2021-07-21T11:45:04,0
1417812870075650056,Number,191,0.8,negative,0,0.01,0.99,,2021-07-21T11:45:04,0
1417812870075650056,DateTime,a week ago,0.8,negative,0,0.01,0.99,,2021-07-21T11:45:04,0
1417812870075650056,URL,https://t.co/3cXQDN9NTJ,0.8,negative,0,0.01,0.99,,2021-07-21T11:45:04,0
1417812870075650056,Number,19,0.8,negative,0,0.01,0.99,,2021-07-21T11:45:04,0
1417812870742437890,Number,-19,0.8,neutral,0.12,0.85,0.03,,2021-07-21T11:45:04,40
1417812879223439363,City,Corona,0.9,neutral,0.15,0.81,0.04,,2021-07-21T11:45:06,0
1417812879223439363,Color,wine,0.9,neutral,0.15,0.81,0.04,,2021-07-21T11:45:06,0
1417812879223439363,City,Bordeaux,0.9,neutral,0.15,0.81,0.04,,2021-07-21T11:45:06,0
1417812879223439363,City,Bordeaux,0.9,neutral,0.15,0.81,0.04,,2021-07-21T11:45:06,0
1417812879223439363,URL,https://t.co/YfJl50G99n,0.8,neutral,0.15,0.81,0.04,,2021-07-21T11:45:06,0
1417827292064124928,Number,"12,440,000",0.8,negative,0,0.15,0.85,,2021-07-21T12:42:23,3
1417827292064124928,Organization,people,0.9,negative,0,0.15,0.85,,2021-07-21T12:42:23,3
1417827292064124928,Number,14,0.8,negative,0,0.15,0.85,,2021-07-21T12:42:23,3
1417827292064124928,Length,28 in,0.8,negative,0,0.15,0.85,,2021-07-21T12:42:23,3
1417827292064124928,Number,"3,340,000",0.8,negative,0,0.15,0.85,,2021-07-21T12:42:23,3
1417827292064124928,Percentage,26.8%,0.8,negative,0,0.15,0.85,,2021-07-21T12:42:23,3
1417827292076773384,StreetAddress,"6_guy: CANADA, in ",0.9,neutral,0.03,0.66,0.31,,2021-07-21T12:42:23,55
1417827292076773384,CountryRegion,Australia,0.9,neutral,0.03,0.66,0.31,,2021-07-21T12:42:23,55
1417827292076773384,DateTime,right now,0.8,neutral,0.03,0.66,0.31,,2021-07-21T12:42:23,55
1417827292076773384,Organization,people,0.9,neutral,0.03,0.66,0.31,,2021-07-21T12:42:23,55
1417827292332572675,Product,Edomex,0.815763191425277,neutral,0.01,0.96,0.03,,2021-07-21T12:42:23,260
1417827292332572675,Organization,EstrategiaDeVacunación,0.7953483362148274,neutral,0.01,0.96,0.03,,2021-07-21T12:42:23,260
1417827292332572675,DateTime,from today until july 24,0.8,neutral,0.01,0.96,0.03,,2021-07-21T12:42:23,260
1417827292630355970,PersonName,peya,0.9082595857100714,negative,0,0,1,Vic,2021-07-21T12:42:23,30
1417827292663910402,DateTime,this evening,0.8,negative,0,0.02,0.98,"Manchester, England",2021-07-21T12:42:23,37
1417827292663910402,Number,106,0.8,negative,0,0.02,0.98,"Manchester, England",2021-07-21T12:42:23,37
1417389304628797447,Color,yellow,0.9,negative,0,0,1,,2021-07-20T07:41:58,0
1417389304628797447,CountryRegion,Israel,0.9,negative,0,0,1,,2021-07-20T07:41:58,0
1417389304628797447,Organization,google,0.9,negative,0,0,1,,2021-07-20T07:41:58,0
1417389304628797447,Color,yellow,0.9,negative,0,0,1,,2021-07-20T07:41:58,0
1417389304628797447,CountryRegion,Israel,0.9,negative,0,0,1,,2021-07-20T07:41:58,0
1417389305081782274,DateTime,today at 12.15pm,0.8,neutral,0.01,0.97,0.02,worldcitizen 🌍Ind Scotland,2021-07-20T07:41:58,130
1417374199950290960,Organization,RT @mattprescott,0.8813688671948617,negative,0,0,1,,2021-07-20T06:41:57,278
1417374199950290960,Organization,people,0.9,negative,0,0,1,,2021-07-20T06:41:57,278
1417374199950290960,Organization,people,0.9,negative,0,0,1,,2021-07-20T06:41:57,278
1417374200222920715,Number,4,0.8,negative,0.01,0.04,0.95,"Birmingham, England",2021-07-20T06:41:57,22
1417374200260669456,Organization,RT @chrischirp,0.7851305062756617,neutral,0.01,0.6,0.39,Scotland,2021-07-20T06:41:57,641
1417374200260669456,PersonName,Dingwall,0.8124771594674036,neutral,0.01,0.6,0.39,Scotland,2021-07-20T06:41:57,641
1417374200273252370,Organization,WHO,0.9978287651562461,negative,0,0,1,Tadley Hampshire,2021-07-20T06:41:57,28
1417374200273252370,CountryRegion,UK,0.9920721551219169,negative,0,0,1,Tadley Hampshire,2021-07-20T06:41:57,28
1417374200273252370,PersonName,John,0.974757674548039,negative,0,0,1,Tadley Hampshire,2021-07-20T06:41:57,28
1417374890148057088,State,Ind,0.9,neutral,0.37,0.46,0.17,"New Delhi, India",2021-07-20T06:44:42,134
1417374890148057088,Organization,Supreme Court,0.9847361252436554,neutral,0.37,0.46,0.17,"New Delhi, India",2021-07-20T06:44:42,134
1417374890236260355,City,Corona,0.9,positive,0.45,0.31,0.24,Hessen,2021-07-20T06:44:42,48
1417374902823292929,CountryRegion,the Netherlands,0.9,negative,0.01,0.18,0.81,The Netherlands,2021-07-20T06:44:45,4
1417827966067777538,Organization,RT @narumita,0.817358325886302,neutral,0.03,0.87,0.1,日本,2021-07-21T12:45:03,1
1417827966067777538,City,Minato,0.9,neutral,0.03,0.87,0.1,日本,2021-07-21T12:45:03,1
1417827966067777538,URL,https://t.co/14Msvh0vt1,0.8,neutral,0.03,0.87,0.1,日本,2021-07-21T12:45:03,1
1417827966067777538,Organization,people,0.9,neutral,0.03,0.87,0.1,日本,2021-07-21T12:45:03,1
1417827966067777538,Number,40,0.8,neutral,0.03,0.87,0.1,日本,2021-07-21T12:45:03,1
1417827966067777538,DateTime,50s,0.8,neutral,0.03,0.87,0.1,日本,2021-07-21T12:45:03,1
1417827966067777538,City,Minato,0.9,neutral,0.03,0.87,0.1,日本,2021-07-21T12:45:03,1
1417827966067777538,Organization,people,0.9,neutral,0.03,0.87,0.1,日本,2021-07-21T12:45:03,1
1417827966067777538,DateTime,june 25,0.8,neutral,0.03,0.87,0.1,日本,2021-07-21T12:45:03,1
1417827969016504322,PersonName,Luiseth Materán,0.9297630189549291,neutral,0.1,0.84,0.06,Venezuela,2021-07-21T12:45:04,0
1417827969016504322,DateTime,2021,0.8,neutral,0.1,0.84,0.06,Venezuela,2021-07-21T12:45:04,0
1417827969016504322,URL,https://t.co/kH6RKkphar,0.8,neutral,0.1,0.84,0.06,Venezuela,2021-07-21T12:45:04,0
1417827969016504322,URL,https://t.co/bMQohmfx7P,0.8,neutral,0.1,0.84,0.06,Venezuela,2021-07-21T12:45:04,0
1417827982396338178,CountryRegion,Iraq,0.9,neutral,0.13,0.87,0,,2021-07-21T12:45:07,0
1417827982396338178,PersonName,Joe Biden,0.9980836699257865,neutral,0.13,0.87,0,,2021-07-21T12:45:07,0
1417827982396338178,CountryRegion,Iraq,0.9,neutral,0.13,0.87,0,,2021-07-21T12:45:07,0
1417827982396338178,City,Corona,0.9,neutral,0.13,0.87,0,,2021-07-21T12:45:07,0
1417827982396338178,DateTime,as soon as possible,0.8,neutral,0.13,0.87,0,,2021-07-21T12:45:07,0
1417842393974546442,Organization,Army,0.9,neutral,0,0.98,0.02,"Maceió, Brasil",2021-07-21T13:42:23,2
1417842393974546442,Number,-19,0.8,neutral,0,0.98,0.02,"Maceió, Brasil",2021-07-21T13:42:23,2
1417842393974546442,URL,https://t.co/5QvSBV5sUE,0.8,neutral,0,0.98,0.02,"Maceió, Brasil",2021-07-21T13:42:23,2
1417842394091843589,Number,247,0.8,positive,0.68,0.32,0,,2021-07-21T13:42:23,4
1417842394091843589,DateTime,today,0.8,positive,0.68,0.32,0,,2021-07-21T13:42:23,4
1417842394091843589,City,Bagan,0.9,positive,0.68,0.32,0,,2021-07-21T13:42:23,4
1417842394704318466,DateTime,2021,0.8,neutral,0.06,0.92,0.02,,2021-07-21T13:42:23,6
1417842394704318466,Event,Tokyo Olympics,0.9637698870790767,neutral,0.06,0.92,0.02,,2021-07-21T13:42:23,6
1417842394704318466,URL,https://t.co/KhBmdOclet,0.8,neutral,0.06,0.92,0.02,,2021-07-21T13:42:23,6
1417842394704318466,URL,https://t.co/krf6GrqrFZ,0.8,neutral,0.06,0.92,0.02,,2021-07-21T13:42:23,6
1417842395152982023,DateTime,this morning,0.8,negative,0,0.02,0.98,,2021-07-21T13:42:23,2
1417843073946587136,DateTime,2012,0.8,negative,0.01,0,0.99,Malaysia,2021-07-21T13:45:05,0
1417843073946587136,City,corona,0.9,negative,0.01,0,0.99,Malaysia,2021-07-21T13:45:05,0
1417843073854357511,PostalCode,12345:,1,negative,0.03,0.16,0.81,Netherlands,2021-07-21T13:45:05,54
1417843073854357511,City,corona,0.9,negative,0.03,0.16,0.81,Netherlands,2021-07-21T13:45:05,54
1417843073854357511,URL,https://t.co/uKhTdtOIL8,0.8,negative,0.03,0.16,0.81,Netherlands,2021-07-21T13:45:05,54
1417843075611865089,CountryRegion,Hungary,0.9,negative,0,0.03,0.97,Ungeimpft! Meinungsfreiheit!,2021-07-21T13:45:06,6
1417843075611865089,Organization,the citizens,0.9,negative,0,0.03,0.97,Ungeimpft! Meinungsfreiheit!,2021-07-21T13:45:06,6
1417843085833297923,PersonName,Spahn,0.9834366364569576,mixed,0.48,0.03,0.49,,2021-07-21T13:45:08,0
1417843085833297923,City,corona,0.9,mixed,0.48,0.03,0.49,,2021-07-21T13:45:08,0
1417843085833297923,URL,https://t.co/SMhuz3oAWy,0.8,mixed,0.48,0.03,0.49,,2021-07-21T13:45:08,0
